Elizabethtown,KY,37.7031,-85.8773,78446
St. Augustine,FL,29.8976,-81.31,78386
Rancho Cordova,CA,38.5737,-121.2527,78358
Alameda,CA,37.7668,-122.267,78320
Chino Hills,CA,33.9508,-117.7254,78229
Perris,CA,33.7898,-117.2233,78106
Schaumburg,IL,42.0308,-88.0838,78053
Kendall,FL,25.6697,-80.3556,78007
Camarillo,CA,34.223,-119.0321,77795
Anniston,AL,33.6712,-85.8135,77690
Sumter,SC,33.9392,-80.393,77626
Jonesboro,AR,35.8212,-90.6791,77520
Hammond,IN,41.6168,-87.4909,77491
Carmichael,CA,38.6318,-121.3263,77358
Arlington Heights,IL,42.0955,-87.9826,77283
Morgantown,WV,39.6383,-79.9464,77193
Wyoming,MI,42.8908,-85.7066,76625
Cheyenne,WY,41.135,-104.7902,76456
Pasco,WA,46.2506,-119.1305,76398
Watsonville,CA,36.9206,-121.7708,76285
Southfield,MI,42.4765,-83.2605,76196
Wausau,WI,44.962,-89.6459,76016
Rochester Hills,MI,42.6645,-83.1563,75990
Loveland,CO,40.4166,-105.0623,75938
Alexandria,LA,31.2923,-92.4702,75835
Pittsburg,CA,38.0182,-121.8965,75701
Hammond,LA,30.5061,-90.4563,75688
South Jordan,UT,40.557,-111.9784,75617
Battle Creek,MI,42.2985,-85.2296,75608
Bethlehem,PA,40.6266,-75.3679,75599
Fajardo,PR,18.3331,-65.6589,75549
Davis,CA,38.5553,-121.737,75468
Apple Valley,CA,34.5352,-117.2109,75311
Pawtucket,RI,41.8744,-71.3743,75200
Wheeling,WV,40.0752,-80.6951,75065
Flower Mound,TX,33.0343,-97.1146,75050
Harrisonburg,VA,38.4362,-78.8735,74901
Cedar Park,TX,30.5105,-97.8197,74741
Oshkosh,WI,44.0227,-88.5619,74737
Winchester,VA,39.1735,-78.1746,74593
Caguas,PR,18.2319,-66.0388,74502
Ellicott City,MD,39.2774,-76.8345,74432
Pocatello,ID,42.8724,-112.4647,74359
Hilton Head Island,SC,32.1896,-80.7499,74248
New Britain,CT,41.6759,-72.7862,74022
Mansfield,OH,40.7656,-82.5275,74021
Woodbury,MN,44.9057,-92.923,74014
Lauderhill,FL,26.1605,-80.2241,73935
Lehi,UT,40.4136,-111.8725,73911
Bolingbrook,IL,41.6901,-88.1021,73807
Dale City,VA,38.6473,-77.3459,73716
Missouri City,TX,29.563,-95.5365,73682
Lake Jackson,TX,29.0516,-95.4521,73478
Altoona,PA,40.5082,-78.4007,73374
Doral,FL,25.8152,-80.3565,73126
Owensboro,KY,37.7575,-87.1172,73115
Centreville,VA,38.839,-77.4389,73064
Mount Vernon,NY,40.9136,-73.8291,72855
Baldwin Park,CA,34.0829,-117.9722,72813
Broomfield,CO,39.9542,-105.0526,72697
Redlands,CA,34.0512,-117.1712,72649
Cleveland,TN,35.1817,-84.8707,72589
Dothan,AL,31.2336,-85.407,72389
Camden,NJ,39.9361,-75.1073,72381
Redmond,WA,47.6763,-122.1169,72166
Framingham,MA,42.3085,-71.4368,72089
Jackson,TN,35.6538,-88.8354,71983
Janesville,WI,42.6854,-89.0135,71907
Juana Díaz,PR,18.0532,-66.5044,71759
Mansfield,TX,32.569,-97.1213,71375
Waukesha,WI,43.0087,-88.2464,71307
Tamarac,FL,26.2056,-80.2539,71140
Wenatchee,WA,47.436,-120.3295,71119
Daytona Beach,FL,29.1995,-81.0982,71041
Castle Rock,CO,39.3763,-104.8535,71037
Redondo Beach,CA,33.8577,-118.3765,70998
Wilmington,DE,39.7415,-75.5416,70926
San Marcos,TX,29.8734,-97.9356,70864
Union City,CA,37.6032,-122.0181,70828
Eldersburg,MD,39.4041,-76.9528,70639
Conway,AR,35.0753,-92.4692,70555
Bayonne,NJ,40.6668,-74.1158,70553
Guaynabo,PR,18.3832,-66.1134,70542
Rocklin,CA,38.8075,-121.2489,70317
Passaic,NJ,40.8574,-74.1282,70308
Sheboygan,WI,43.7403,-87.7316,70234
Casas Adobes,AZ,32.3423,-111.0113,70224
St. Charles,MO,38.7954,-90.5157,70218
Maple Grove,MN,45.1089,-93.4626,69900
Walnut Creek,CA,37.9024,-122.0399,69876
Dublin,CA,37.7161,-121.8963,69818
North Richland Hills,TX,32.8604,-97.218,69817
Gary,IN,41.5905,-87.3473,69739
Glen Burnie,MD,39.156,-76.6071,69739
Bristol,TN,36.5572,-82.2154,69734
Decatur,AL,34.5731,-86.9905,69710
West Bend,WI,43.4173,-88.1818,69672
Lodi,CA,38.1218,-121.2932,69467
Lima,OH,40.741,-84.112,69440
Florida,PR,18.3643,-66.5611,69427
Lakeville,MN,44.6774,-93.252,69026
Blaine,MN,45.1696,-93.2077,68999
Poinciana,FL,28.1217,-81.4821,68922
East Orange,NJ,40.7651,-74.2117,68918
Noblesville,IN,40.0355,-86.0042,68885
Gaithersburg,MD,39.1346,-77.2131,68827
Lake Elsinore,CA,33.6847,-117.3344,68822
Palo Alto,CA,37.3905,-122.1468,68624
Eastvale,CA,33.9617,-117.5803,68539
Tulare,CA,36.1995,-119.34,68395
Rogers,AR,36.317,-94.1531,68340
Yorba Linda,CA,33.889,-117.7714,68319
Parkersburg,WV,39.2623,-81.542,68217
Eagan,MN,44.817,-93.1638,68205
Weston,FL,26.1006,-80.4054,68148
Longview,WA,46.1461,-122.963,67958
Bay City,MI,43.5902,-83.8887,67917
Dubuque,IA,42.5002,-90.707,67916
Union City,NJ,40.7675,-74.0323,67903
Porterville,CA,36.0643,-119.0338,67887
Mount Vernon,WA,48.4203,-122.3115,67767
Palatine,IL,42.118,-88.043,67754
El Paso de Robles,CA,35.6394,-120.656,67696
West Des Moines,IA,41.5521,-93.7806,67640
Lynwood,CA,33.924,-118.2016,67497
Skokie,IL,42.036,-87.74,67444
Sherman,TX,33.6273,-96.6221,67210
Rockville,MD,39.0834,-77.1553,67095
Haverhill,MA,42.7838,-71.0871,67093
Hanover,PA,39.8118,-76.9836,67037
Shawnee,KS,39.0158,-94.8076,67021
Rome,GA,34.2662,-85.1863,66998
Schenectady,NY,42.8025,-73.9275,66809
South Hill,WA,47.1198,-122.2853,66713
DeKalb,IL,41.9314,-88.7481,66624
Petaluma,CA,38.2423,-122.6266,66609
Sammamish,WA,47.6017,-122.0416,66532
Georgetown,TX,30.666,-97.6966,66514
Carbondale,IL,37.7221,-89.2237,66482
Delray Beach,FL,26.455,-80.0905,66434
Dundalk,MD,39.2704,-76.4942,66426
Kenner,LA,30.0109,-90.2549,66411
Albany,OR,44.6272,-123.0965,66405
Ankeny,IA,41.7288,-93.6031,66346
South San Francisco,CA,37.6538,-122.4196,66331
Castro Valley,CA,37.7088,-122.0626,66324
Bethesda,MD,38.9866,-77.1188,66294
Saratoga Springs,NY,43.0674,-73.7775,66290
Corvallis,OR,44.5698,-123.2779,66090
Brentwood,NY,40.7839,-73.2522,66035
Ames,IA,42.0256,-93.6217,66027
Glens Falls,NY,43.3109,-73.6458,66024
Michigan City,IN,41.7092,-86.869,65946
Victoria,TX,28.8287,-96.9849,65643
Malden,MA,42.4305,-71.0576,65602
Weirton,WV,40.406,-80.5671,65447
Novi,MI,42.4786,-83.4893,65369
Guayama,PR,17.9743,-66.1104,65343
Alpharetta,GA,34.0704,-84.2738,65187
Wesley Chapel,FL,28.2106,-82.3238,65134
Waltham,MA,42.3889,-71.2423,64655
Laguna Niguel,CA,33.5275,-117.705,64608
San Clemente,CA,33.4499,-117.6102,64600
North Little Rock,AR,34.7807,-92.2371,64444
Fairbanks,AK,64.8353,-147.6533,64160
Florence-Graham,CA,33.9682,-118.2447,64109
Eden Prairie,MN,44.8488,-93.4595,64048
Twin Rivers,NJ,40.2631,-74.4917,64012
Pflugerville,TX,30.4515,-97.6018,64007
Casper,WY,42.842,-106.3208,63962
Burnsville,MN,44.7648,-93.2793,63926
Grand Forks,ND,47.9214,-97.0884,63767
Brentwood,CA,37.9356,-121.719,63618
Millcreek,UT,40.6892,-111.8292,63430
Elmira,NY,42.0938,-76.8097,63404
Sebring,FL,27.477,-81.453,63287
La Habra,CA,33.9282,-117.9515,63287
Coon Rapids,MN,45.1755,-93.3094,63269
Bossier City,LA,32.5224,-93.6668,63168
Hamilton,OH,39.3939,-84.5653,63127
Taylor,MI,42.226,-83.2688,63071
Lakewood,WA,47.1628,-122.5299,62972
Greenwood,IN,39.6019,-86.1073,62914
Bellevue,NE,41.1485,-95.939,62888
Montebello,CA,34.0155,-118.1108,62828
Moore,OK,35.3293,-97.4757,62633
Council Bluffs,IA,41.2369,-95.8516,62617
Rowlett,TX,32.9155,-96.5489,62606
Spring,TX,30.0613,-95.383,62569
Port Charlotte,FL,26.9918,-82.114,62531
Reston,VA,38.9497,-77.3461,62453
Pico Rivera,CA,33.9901,-118.0888,62383
Dearborn Heights,MI,42.3164,-83.2769,62334
Port Orange,FL,29.1085,-81.0137,62197
Encinitas,CA,33.0492,-117.261,62140
Springfield,OR,44.0538,-122.9811,62138
Great Falls,MT,47.5022,-111.2996,62112
Rocky Mount,NC,35.9685,-77.804,61952
Commerce City,CO,39.8641,-104.843,61516
Pontiac,MI,42.6493,-83.2878,61498
The Hammocks,FL,25.67,-80.4482,61461
Wellington,FL,26.6461,-80.2699,61445
San Rafael,CA,37.9905,-122.5221,61158
Monterey Park,CA,34.0497,-118.1326,61153
La Mesa,CA,32.7703,-117.0204,61040
Woodland,CA,38.6712,-121.75,60977
Marietta,GA,33.9533,-84.5422,60962
Chapel Hill,NC,35.9271,-79.0391,60920
Gardena,CA,33.8943,-118.3072,60917
Meriden,CT,41.5369,-72.7946,60790
Bristol,CT,41.6812,-72.9407,60733
Revere,MA,42.4189,-71.004,60720
Medford,MA,42.4234,-71.1087,60708
Palm Harbor,FL,28.0847,-82.7481,60682
Cupertino,CA,37.3168,-122.0466,60681
Jupiter,FL,26.92,-80.1128,60629
Hendersonville,TN,36.3063,-86.5997,60628
North Miami,FL,25.9008,-80.1686,60449
Des Plaines,IL,42.0345,-87.9008,60413
Taylorsville,UT,40.6569,-111.9493,60295
West Allis,WI,43.0068,-88.0296,60220
Sanford,FL,28.7891,-81.2757,60215
Huntersville,NC,35.406,-80.8716,60166
Euless,TX,32.8508,-97.08,60134
Richland,WA,46.2824,-119.2939,59718
Santee,CA,32.8554,-116.9851,59679
White Plains,NY,41.022,-73.7547,59452
Hoboken,NJ,40.7452,-74.0281,59369
Kokomo,IN,40.464,-86.1277,59263
Taunton,MA,41.9036,-71.0943,59076
St. Clair Shores,MI,42.4925,-82.8961,59046
Towson,MD,39.3944,-76.619,59014
Caldwell,ID,43.6453,-116.6594,58872
South Whittier,CA,33.9336,-118.0312,58800
Orland Park,IL,41.6075,-87.8619,58622
Stonecrest,GA,33.6842,-84.1372,58602
Palm Beach Gardens,FL,26.8466,-80.1679,58482
Royal Oak,MI,42.5084,-83.1539,58368
Margate,FL,26.2466,-80.2119,58331
Blue Springs,MO,39.0124,-94.2721,58265
Shoreline,WA,47.7564,-122.3426,58213
Midwest City,OK,35.463,-97.371,58146
Bowie,MD,38.9549,-76.7406,58113
Apex,NC,35.7237,-78.8743,58066
Oak Lawn,IL,41.7139,-87.7528,58032
Carson City,NV,39.1511,-119.7476,57957
Fountainebleau,FL,25.7723,-80.346,57957
Queen Creek,AZ,33.2454,-111.6173,57728
Leander,TX,30.5728,-97.8618,57696
Bartlett,TN,35.2337,-89.8195,57639
St. Cloud,FL,28.2363,-81.2779,57610
Coconut Creek,FL,26.2803,-80.1842,57553
Kettering,OH,39.6956,-84.1494,57503
Parker,CO,39.5084,-104.7753,57311
St. Peters,MO,38.7825,-90.6061,57289
Fountain Valley,CA,33.7105,-117.9514,57139
Maricopa,AZ,33.0408,-112.0011,57075
Berwyn,IL,41.8433,-87.7909,56960
National City,CA,32.6654,-117.0983,56846
Lenexa,KS,38.9609,-94.8018,56755
Highland,CA,34.1113,-117.165,56733
Arcadia,CA,34.1342,-118.0373,56697
Mount Prospect,IL,42.0641,-87.9375,56510
Lake Havasu City,AZ,34.5006,-114.3113,56510
Tinley Park,IL,41.567,-87.8049,55988
DeSoto,TX,32.5992,-96.8633,55761
New Brunswick,NJ,40.487,-74.445,55671
Chicopee,MA,42.1764,-72.5719,55636
Madison,AL,34.7114,-86.7626,55551
West Haven,CT,41.2739,-72.9672,55518
Smyrna,GA,33.8633,-84.5168,55460
Huntington Park,CA,33.98,-118.2167,55439
Wylie,TX,33.0362,-96.5161,55426
Diamond Bar,CA,33.9992,-117.8161,55339
Apple Valley,MN,44.7457,-93.2004,55237
Perth Amboy,NJ,40.5202,-74.2724,55046
Bradenton,FL,27.4901,-82.5757,54918
Brookhaven,GA,33.8743,-84.3314,54902
Hacienda Heights,CA,33.997,-117.9727,54841
Manhattan,KS,39.1886,-96.6048,54794
Tigard,OR,45.4237,-122.7845,54750
Tamiami,FL,25.7556,-80.4016,54525
Yucaipa,CA,34.0336,-117.0429,54312
Westchester,FL,25.7471,-80.3523,54238
Peabody,MA,42.5335,-70.9725,54200
Plainfield,NJ,40.6154,-74.4157,54183
Southaven,MS,34.9514,-89.9786,54141
Apopka,FL,28.7015,-81.5316,54110
Oak Park,IL,41.8872,-87.7899,54100
Horizon West,FL,28.4417,-81.6146,54038
Severn,MD,39.1355,-76.6956,53955
Paramount,CA,33.8977,-118.1651,53904
Colton,CA,34.0538,-117.3255,53894
Kentwood,MI,42.8852,-85.5926,53884
Aspen Hill,MD,39.0927,-77.0826,53850
Minnetonka,MN,44.9322,-93.4598,53809
Wheaton,IL,41.8561,-88.1085,53762
West Sacramento,CA,38.5557,-121.5505,53589
Casa Grande,AZ,32.9069,-111.7624,53488
Normal,IL,40.5217,-88.9884,53446
Kendale Lakes,FL,25.7081,-80.4078,53392
San Jacinto,CA,33.797,-116.9916,53299
Novato,CA,38.092,-122.5575,53214
Pinellas Park,FL,27.8589,-82.7078,53130
Galveston,TX,29.2484,-94.8913,53092
Edina,MN,44.8914,-93.3602,53059
Herriman,UT,40.4899,-112.017,52860
Elyria,OH,41.376,-82.106,52853
Grand Island,NE,40.9218,-98.3586,52755
Aloha,OR,45.492,-122.8725,52704
Lacey,WA,47.0462,-122.7933,52572
Bentonville,AR,36.3547,-94.2305,52565
Levittown,NY,40.7241,-73.5125,52540
Methuen Town,MA,42.734,-71.1889,52536
West New York,NJ,40.7857,-74.0094,52485
Glendora,CA,34.1449,-117.8467,52458
Smyrna,TN,35.9687,-86.5264,52401
Florissant,MO,38.7996,-90.3269,52382
Delano,CA,35.7662,-119.2635,52206
Kannapolis,NC,35.4764,-80.6408,52173
Hoffman Estates,IL,42.064,-88.1468,52153
Beaumont,CA,33.9076,-116.9766,52081
Placentia,CA,33.8807,-117.8553,51951
Aliso Viejo,CA,33.5792,-117.7289,51943
Wheaton,MD,39.0492,-77.0573,51836
Cathedral City,CA,33.8362,-116.4642,51836
Rosemead,CA,34.0689,-118.0823,51698
Burien,WA,47.4762,-122.3394,51646
Bozeman,MT,45.6833,-111.0558,51574
Florin,CA,38.4832,-121.4043,51568
Twin Falls,ID,42.5645,-114.4613,51223
Enid,OK,36.4063,-97.87,51129
Country Club,FL,25.9407,-80.3102,51105
Dunwoody,GA,33.9418,-84.3122,51103
Levittown,PA,40.1533,-74.8531,51100
Palm Desert,CA,33.7378,-116.3695,51081
Covina,CA,34.0903,-117.8818,51061
Cuyahoga Falls,OH,41.1641,-81.5207,50906
Lakewood,OH,41.4822,-81.8008,50841
Marana,AZ,32.4355,-111.1558,50834
Mishawaka,IN,41.6742,-86.1666,50823
Columbus,IN,39.2093,-85.9183,50718
Troy,NY,42.7354,-73.6751,50717
North Bethesda,MD,39.0393,-77.1191,50695
Milford city ,CT,41.2255,-73.0625,50694
Collierville,TN,35.047,-89.6987,50669
Grapevine,TX,32.9343,-97.0742,50548
Summerville,SC,33.0016,-80.1799,50318
Cypress,CA,33.8171,-118.0386,50279
Downers Grove,IL,41.7949,-88.0172,50209
Murray,UT,40.6498,-111.8874,50183
Catalina Foothills,AZ,32.3046,-110.8838,50096
East Honolulu,HI,21.2975,-157.7211,50076
Draper,UT,40.4957,-111.8605,49978
Chesterfield,MO,38.6589,-90.5803,49675
Cerritos,CA,33.8678,-118.0686,49630
Bedford,TX,32.8464,-97.135,49576
St. Louis Park,MN,44.9488,-93.3649,49539
Azusa,CA,34.1386,-117.9124,49457
Euclid,OH,41.5903,-81.5188,49382
McLean,VA,38.9436,-77.1943,49310
Coral Gables,FL,25.7037,-80.2715,49269
Lincoln,CA,38.8774,-121.2937,49203
Jeffersonville,IN,38.3376,-85.7026,49178
Ceres,CA,37.5952,-120.962,49132
Biloxi,MS,30.4426,-88.9514,49061
Lawrence,IN,39.8674,-85.9904,49048
Poway,CA,32.9871,-117.0201,49005
Cedar Hill,TX,32.581,-96.9591,48968
Portage,MI,42.2,-85.5906,48767
Rowland Heights,CA,33.9716,-117.8912,48765
Niagara Falls,NY,43.0921,-79.0147,48763
Dublin,OH,40.1112,-83.1454,48613
El Dorado Hills,CA,38.675,-121.049,48612
Mooresville,NC,35.5847,-80.8266,48431
North Highlands,CA,38.6713,-121.3721,48424
Antelope,CA,38.7153,-121.361,48421
Spring Hill,TN,35.7437,-86.9116,48403
Everett,MA,42.4064,-71.0545,48368
University,FL,28.0771,-82.4335,48367
Roswell,NM,33.373,-104.5294,48347
Leesburg,VA,39.1057,-77.5544,48223
Rancho Santa Margarita,CA,33.6318,-117.5988,48190
Tuckahoe,VA,37.5878,-77.5858,48187
Titusville,FL,28.5727,-80.8193,48158
Glenview,IL,42.0825,-87.8214,48150
Wauwatosa,WI,43.0616,-88.0347,48072
Stillwater,OK,36.1317,-97.0742,48055
Minot,ND,48.2375,-101.278,48005
La Mirada,CA,33.9025,-118.0093,47957
Wilson,NC,35.7311,-77.9284,47914
Newark,CA,37.5201,-122.0307,47815
Roseville,MI,42.5074,-82.9369,47692
East Lansing,MI,42.748,-84.4836,47427
Mentor,OH,41.6893,-81.3362,47369
Bothell,WA,47.7735,-122.2044,47355
San Luis Obispo,CA,35.2669,-120.669,47257
Burleson,TX,32.517,-97.3344,47230
East Providence,RI,41.8065,-71.3565,47171
Middletown,CT,41.5476,-72.6549,47164
Brea,CA,33.9254,-117.8655,46912
Salina,KS,38.8136,-97.6143,46896
Potomac,MD,39.0141,-77.1943,46891
Farmington,NM,36.7555,-108.1823,46696
Sicklerville,NJ,39.7452,-74.9934,46626
Ocoee,FL,28.5796,-81.5332,46562
Hilo,HI,19.6883,-155.0863,46559
Oro Valley,AZ,32.4208,-110.9767,46515
Fort Pierce,FL,27.4255,-80.3431,46409
Wake Forest,NC,35.9632,-78.514,46387
Beavercreek,OH,39.731,-84.0624,46320
Strongsville,OH,41.3128,-81.8313,46187
Rockwall,TX,32.9169,-96.4374,46150
Attleboro,MA,41.9311,-71.295,46146
Winter Garden,FL,28.5421,-81.5967,45978
Pearl City,HI,21.4031,-157.9566,45941
Haltom City,TX,32.8176,-97.2707,45777
Altamonte Springs,FL,28.6615,-81.3953,45732
Hackensack,NJ,40.8891,-74.0462,45723
Westfield,IN,40.0341,-86.1529,45695
Elmhurst,IL,41.8973,-87.9432,45661
Bountiful,UT,40.8721,-111.8647,45496
Littleton,CO,39.5915,-105.0188,45465
Huntsville,TX,30.7009,-95.5567,45446
Cleveland Heights,OH,41.5113,-81.5636,45267
Morgan Hill,CA,37.1325,-121.6419,45267
Keller,TX,32.9335,-97.2256,45190
Kyle,TX,29.9932,-97.8852,45147
Little Elm,TX,33.1858,-96.9295,45124
Whitney,NV,36.1008,-115.0379,45105
Prescott,AZ,34.5849,-112.4473,45063
Sayreville,NJ,40.4656,-74.3237,45062
Urbandale,IA,41.639,-93.7812,45037
Ashburn,VA,39.0277,-77.4714,44950
Sierra Vista,AZ,31.563,-110.3153,44944
Cutler Bay,FL,25.5765,-80.3356,44865
Palm Springs,CA,33.8017,-116.5382,44799
Riverton,UT,40.5176,-111.9636,44773
Lake Ridge,VA,38.6847,-77.3066,44697
North Lauderdale,FL,26.2113,-80.2209,44579
Fairfield,OH,39.3301,-84.5409,44550
West Lafayette,IN,40.4432,-86.9238,44515
Goose Creek,SC,32.9927,-80.0055,44502
Salem,MA,42.5129,-70.9021,44452
Los Banos,CA,37.063,-120.8406,44421
Rohnert Park,CA,38.3479,-122.6965,44420
Fond du Lac,WI,43.7718,-88.4397,44412
Brentwood,TN,35.9918,-86.7758,44354
Freeport,NY,40.6515,-73.585,44328
Lombard,IL,41.8741,-88.0157,44311
Plainfield,IL,41.6207,-88.2253,44296
Lompoc,CA,34.6618,-120.4714,44232
Trujillo Alto,PR,18.3599,-66.0096,44203
Burke,VA,38.7773,-77.2633,44191
Moorhead,MN,46.8673,-96.7461,44129
Oakland Park,FL,26.178,-80.1528,44092
Wilkes-Barre,PA,41.2469,-75.876,44086
Campbell,CA,37.2802,-121.9539,43954
Mankato,MN,44.1715,-93.9772,43938
Pittsfield,MA,42.4517,-73.2605,43890
San Bruno,CA,37.6256,-122.4313,43775
Danville,CA,37.8121,-121.9698,43673
Concord,NH,43.2305,-71.5595,43552
The Colony,TX,33.0925,-96.8976,43489
Odenton,MD,39.0661,-76.6938,43488
Greenacres,FL,26.627,-80.1371,43482
West Babylon,NY,40.7129,-73.3585,43397
Shakopee,MN,44.7745,-93.4772,43396
Linden,NJ,40.6251,-74.2383,43387
Altadena,CA,34.1927,-118.1346,43384
North Miami Beach,FL,25.9302,-80.1659,43357
Gallatin,TN,36.3782,-86.4698,43306
Wentzville,MO,38.8153,-90.8669,43213
Hicksville,NY,40.7637,-73.5245,43107
Jefferson City,MO,38.5676,-92.1759,43076
Buffalo Grove,IL,42.1675,-87.9615,43062
Woonsocket,RI,42.001,-71.4993,43044
Oakley,CA,37.9929,-121.6952,42996
Eagle Mountain,UT,40.3137,-112.0114,42905
Catonsville,MD,39.2646,-76.7424,42789
Woodbridge,VA,38.6409,-77.258,42734
Ormond Beach,FL,29.2985,-81.1014,42707
Moline,IL,41.4821,-90.492,42660
Huber Heights,OH,39.8595,-84.113,42650
Edmonds,WA,47.8115,-122.3533,42622
Manassas,VA,38.7479,-77.4838,42596
Danville,VA,36.5831,-79.4088,42556
Pahrump,NV,36.2235,-115.9974,42471
Belleville,IL,38.5164,-89.99,42463
Beverly,MA,42.5681,-70.8627,42448
Midland,MI,43.6241,-84.2319,42425
Coppell,TX,32.9639,-96.9903,42420
Channelview,TX,29.7914,-95.1144,42394
Puyallup,WA,47.1793,-122.2902,42366
Rancho Palos Verdes,CA,33.7554,-118.3634,42316
Coachella,CA,33.6905,-116.143,42123
Linton Hall,VA,38.7551,-77.575,42089
Peachtree Corners,GA,33.967,-84.232,42065
Woodlawn,MD,39.3054,-76.7489,42053
Pine Bluff,AR,34.2116,-92.0173,41964
Spanish Fork,UT,40.1101,-111.6405,41953
Annandale,VA,38.8324,-77.196,41869
Fitchburg,MA,42.5912,-71.8156,41796
Kearny,NJ,40.7528,-74.1202,41790
Maplewood,MN,44.9842,-93.0247,41673
Mableton,GA,33.8133,-84.5655,41632
Schertz,TX,29.565,-98.2535,41607
Newnan,GA,33.3767,-84.7761,41598
Clermont,FL,28.5325,-81.7208,41562
North Fort Myers,FL,26.7244,-81.8485,41551
Marlborough,MA,42.3494,-71.5468,41505
Vineyard,CA,38.474,-121.324,41505
Coram,NY,40.8812,-73.0059,41431
Bartlett,IL,41.9804,-88.2071,41126
Hollister,CA,36.8555,-121.3986,41077
Bullhead City,AZ,35.1205,-114.5461,41064
Lancaster,TX,32.5922,-96.7739,41057
Grove City,OH,39.8654,-83.069,41025
Marion,IA,42.0451,-91.585,41023
Brookfield,WI,43.064,-88.1231,41020
Delaware,OH,40.2851,-83.0741,41004
Hallandale Beach,FL,25.9854,-80.1423,41004
Woburn,MA,42.4869,-71.1543,40967
Columbia,TN,35.6238,-87.0484,40957
Germantown,TN,35.0829,-89.7824,40955
Shelton,CT,41.306,-73.1383,40944
Covington,KY,39.0334,-84.5166,40930
Westfield,MA,42.1382,-72.7561,40922
Friendswood,TX,29.511,-95.1981,40780
The Acreage,FL,26.774,-80.2779,40771
Essex,MD,39.3021,-76.4449,40710
Culver City,CA,34.0058,-118.3968,40640
Annapolis,MD,38.9706,-76.5047,40581
Duncanville,TX,32.646,-96.9127,40575
Cedar Falls,IA,42.5195,-92.4536,40500
Milton,GA,34.1353,-84.3139,40487
Weslaco,TX,26.1599,-97.9877,40393
Lake Oswego,OR,45.4129,-122.7004,40390
Lancaster,OH,39.7248,-82.6049,40360
Findlay,OH,41.0469,-83.6379,40323
Valley Stream,NY,40.6647,-73.7043,40304
New Berlin,WI,42.9726,-88.1291,40289
Hutchinson,KS,38.0671,-97.9081,40202
Holly Springs,NC,35.6526,-78.8399,40198
French Valley,CA,33.5999,-117.1069,40188
Security-Widefield,CO,38.7489,-104.7142,40158
Hurst,TX,32.8353,-97.1809,40114
Romeoville,IL,41.6318,-88.0997,40099
Crystal Lake,IL,42.2333,-88.3351,40082
Chelsea,MA,42.3959,-71.0325,40025
Waipahu,HI,21.3859,-158.0101,39927
Clinton,MD,38.7499,-76.9063,39925
Meadow Woods,FL,28.3698,-81.3467,39904
Carol Stream,IL,41.9181,-88.1307,39895
Brighton,CO,39.9716,-104.7963,39895
Bell Gardens,CA,33.9663,-118.155,39870
Waxahachie,TX,32.4035,-96.8446,39815
Reynoldsburg,OH,39.9588,-82.7943,39803
Lincoln Park,MI,42.2432,-83.1811,39741
Streamwood,IL,42.0209,-88.1779,39736
Aventura,FL,25.9566,-80.1371,39734
Fort Lee,NJ,40.8509,-73.9713,39701
Quincy,IL,39.9336,-91.3799,39687
San Gabriel,CA,34.0949,-118.099,39673
Valrico,FL,27.9193,-82.2293,39632
Indian Trail,NC,35.0699,-80.6452,39603
Park Ridge,IL,42.0125,-87.8436,39562
Hobbs,NM,32.7281,-103.16,39476
Cape Girardeau,MO,37.3109,-89.5597,39415
Oviedo,FL,28.658,-81.1872,39405
Warren,OH,41.239,-80.8174,39334
Plant City,FL,28.014,-82.1201,39272
Urbana,IL,40.1107,-88.1973,39189
Olive Branch,MS,34.961,-89.8469,39136
Keizer,OR,45.0028,-123.0243,39119
Severna Park,MD,39.087,-76.5687,39108
Wheeling,IL,42.1308,-87.924,39104
Roy,UT,41.1714,-112.0485,39076
Issaquah,WA,47.5439,-122.0471,39057
Westerville,OH,40.1241,-82.921,38960
Grants Pass,OR,42.4333,-123.3317,38902
Lynnwood,WA,47.8284,-122.3033,38812
Calexico,CA,32.6849,-115.4944,38798
Mission Bend,TX,29.6948,-95.6658,38772
Royal Palm Beach,FL,26.7038,-80.2241,38697
Land O' Lakes,FL,28.2075,-82.4476,38674
Bettendorf,IA,41.5657,-90.4765,38631
Pacifica,CA,37.6113,-122.4782,38595
Cottage Grove,MN,44.8161,-92.9274,38582
Clovis,NM,34.4376,-103.1923,38505
Vestavia Hills,AL,33.4518,-86.7437,38504
La Presa,CA,32.711,-117.0027,38492
Holyoke,MA,42.2125,-72.6411,38480
Evans,GA,33.5619,-82.1351,38452
La Puente,CA,34.0323,-117.9533,38447
Apache Junction,AZ,33.3985,-111.535,38311
Menomonee Falls,WI,43.1487,-88.1227,38219
Phenix City,AL,32.4585,-85.0253,38216
Stanton,CA,33.8003,-117.9935,38167
Post Falls,ID,47.7213,-116.9384,38162
La Vergne,TN,36.02,-86.5586,38127
Parkland,WA,47.1417,-122.4376,38092
East Meadow,NY,40.7197,-73.5604,38078
Mount Juliet,TN,36.199,-86.5115,38059
Hot Springs,AR,34.4892,-93.0501,38050
Winter Springs,FL,28.6889,-81.2703,38021
Monrovia,CA,34.165,-117.9921,37999
Prattville,AL,32.4597,-86.4573,37977
Carpentersville,IL,42.1227,-88.2896,37940
West Fargo,ND,46.8573,-96.9057,37913
Northglenn,CO,39.9108,-104.9783,37899
